uid,name,source_metadata,metadata_descriptor,url,insert_date
1032,ENCODE,"ENCFF471KBD,","accession,",https://www.encodeproject.org/files/ENCFF471KBD/@@download/ENCFF471KBD.bed.gz,2019-11-26 15:02:42
1033,ENCODE,"ENCFF399QLP,","accession,",https://www.encodeproject.org/files/ENCFF399QLP/@@download/ENCFF399QLP.bed.gz,2019-11-26 15:02:42
1034,ENCODE,"ENCFF026XWM,","accession,",https://www.encodeproject.org/files/ENCFF026XWM/@@download/ENCFF026XWM.bed.gz,2019-11-26 15:02:42
1035,ENCODE,"ENCFF701ZFB,","accession,",https://www.encodeproject.org/files/ENCFF701ZFB/@@download/ENCFF701ZFB.bed.gz,2019-11-26 15:02:42
1036,ENCODE,"ENCFF622RGY,","accession,",https://www.encodeproject.org/files/ENCFF622RGY/@@download/ENCFF622RGY.bed.gz,2019-11-26 15:02:42
1037,ENCODE,"ENCFF241QSX,","accession,",https://www.encodeproject.org/files/ENCFF241QSX/@@download/ENCFF241QSX.bed.gz,2019-11-26 15:02:42
1038,ENCODE,"ENCFF334ENU,","accession,",https://www.encodeproject.org/files/ENCFF334ENU/@@download/ENCFF334ENU.bed.gz,2019-11-26 15:02:42
1039,ENCODE,"ENCFF916NTG,","accession,",https://www.encodeproject.org/files/ENCFF916NTG/@@download/ENCFF916NTG.bed.gz,2019-11-26 15:02:42
1040,ENCODE,"ENCFF675UKK,","accession,",https://www.encodeproject.org/files/ENCFF675UKK/@@download/ENCFF675UKK.bed.gz,2019-11-26 15:02:42
1041,ENCODE,"ENCFF323BCL,","accession,",https://www.encodeproject.org/files/ENCFF323BCL/@@download/ENCFF323BCL.bed.gz,2019-11-26 15:02:42
1042,ENCODE,"ENCFF031SHA,","accession,",https://www.encodeproject.org/files/ENCFF031SHA/@@download/ENCFF031SHA.bed.gz,2019-11-26 15:02:42
1043,ENCODE,"ENCFF003GPD,","accession,",https://www.encodeproject.org/files/ENCFF003GPD/@@download/ENCFF003GPD.bed.gz,2019-11-26 15:02:42
1044,ENCODE,"ENCFF827CXU,","accession,",https://www.encodeproject.org/files/ENCFF827CXU/@@download/ENCFF827CXU.bed.gz,2019-11-26 15:02:42
1045,ENCODE,"ENCFF491CZT,","accession,",https://www.encodeproject.org/files/ENCFF491CZT/@@download/ENCFF491CZT.bed.gz,2019-11-26 15:02:42
1046,ENCODE,"ENCFF417APA,","accession,",https://www.encodeproject.org/files/ENCFF417APA/@@download/ENCFF417APA.bed.gz,2019-11-26 15:02:42
1047,ENCODE,"ENCFF874GGX,","accession,",https://www.encodeproject.org/files/ENCFF874GGX/@@download/ENCFF874GGX.bed.gz,2019-11-26 15:02:42
1048,ENCODE,"ENCFF178XVZ,","accession,",https://www.encodeproject.org/files/ENCFF178XVZ/@@download/ENCFF178XVZ.bed.gz,2019-11-26 15:02:42
1049,ENCODE,"ENCFF301WMS,","accession,",https://www.encodeproject.org/files/ENCFF301WMS/@@download/ENCFF301WMS.bed.gz,2019-11-26 15:02:42
1050,ENCODE,"ENCFF611EHQ,","accession,",https://www.encodeproject.org/files/ENCFF611EHQ/@@download/ENCFF611EHQ.bed.gz,2019-11-26 15:02:42
1051,ENCODE,"ENCFF966DRW,","accession,",https://www.encodeproject.org/files/ENCFF966DRW/@@download/ENCFF966DRW.bed.gz,2019-11-26 15:02:42
1052,ENCODE,"ENCFF270GNM,","accession,",https://www.encodeproject.org/files/ENCFF270GNM/@@download/ENCFF270GNM.bed.gz,2019-11-26 15:02:42
1053,ENCODE,"ENCFF932ATD,","accession,",https://www.encodeproject.org/files/ENCFF932ATD/@@download/ENCFF932ATD.bed.gz,2019-11-26 15:02:42
1054,ENCODE,"ENCFF894HSB,","accession,",https://www.encodeproject.org/files/ENCFF894HSB/@@download/ENCFF894HSB.bed.gz,2019-11-26 15:02:42
1055,ENCODE,"ENCFF954PTR,","accession,",https://www.encodeproject.org/files/ENCFF954PTR/@@download/ENCFF954PTR.bed.gz,2019-11-26 15:02:42
1056,ENCODE,"ENCFF863LIV,","accession,",https://www.encodeproject.org/files/ENCFF863LIV/@@download/ENCFF863LIV.bed.gz,2019-11-26 15:02:42
1057,ENCODE,"ENCFF356BZZ,","accession,",https://www.encodeproject.org/files/ENCFF356BZZ/@@download/ENCFF356BZZ.bed.gz,2019-11-26 15:02:43
1058,ENCODE,"ENCFF102TYW,","accession,",https://www.encodeproject.org/files/ENCFF102TYW/@@download/ENCFF102TYW.bed.gz,2019-11-26 15:02:43
1059,ENCODE,"ENCFF070NZJ,","accession,",https://www.encodeproject.org/files/ENCFF070NZJ/@@download/ENCFF070NZJ.bed.gz,2019-11-26 15:02:43
1060,ENCODE,"ENCFF897TZA,","accession,",https://www.encodeproject.org/files/ENCFF897TZA/@@download/ENCFF897TZA.bed.gz,2019-11-26 15:02:43
1061,ENCODE,"ENCFF256RVA,","accession,",https://www.encodeproject.org/files/ENCFF256RVA/@@download/ENCFF256RVA.bed.gz,2019-11-26 15:02:43
1062,ENCODE,"ENCFF615LEO,","accession,",https://www.encodeproject.org/files/ENCFF615LEO/@@download/ENCFF615LEO.bed.gz,2019-11-26 15:02:43
1063,ENCODE,"ENCFF468NND,","accession,",https://www.encodeproject.org/files/ENCFF468NND/@@download/ENCFF468NND.bed.gz,2019-11-26 15:02:43
1064,ENCODE,"ENCFF532OGD,","accession,",https://www.encodeproject.org/files/ENCFF532OGD/@@download/ENCFF532OGD.bed.gz,2019-11-26 15:02:43
1065,ENCODE,"ENCFF490LWF,","accession,",https://www.encodeproject.org/files/ENCFF490LWF/@@download/ENCFF490LWF.bed.gz,2019-11-26 15:02:43
1066,ENCODE,"ENCFF827CEJ,","accession,",https://www.encodeproject.org/files/ENCFF827CEJ/@@download/ENCFF827CEJ.bed.gz,2019-11-26 15:02:43
1067,ENCODE,"ENCFF383OJO,","accession,",https://www.encodeproject.org/files/ENCFF383OJO/@@download/ENCFF383OJO.bed.gz,2019-11-26 15:02:43
1068,ENCODE,"ENCFF062LJL,","accession,",https://www.encodeproject.org/files/ENCFF062LJL/@@download/ENCFF062LJL.bed.gz,2019-11-26 15:02:43
1069,ENCODE,"ENCFF811RTH,","accession,",https://www.encodeproject.org/files/ENCFF811RTH/@@download/ENCFF811RTH.bed.gz,2019-11-26 15:02:43
1070,ENCODE,"ENCFF115PGQ,","accession,",https://www.encodeproject.org/files/ENCFF115PGQ/@@download/ENCFF115PGQ.bed.gz,2019-11-26 15:02:43
1071,ENCODE,"ENCFF929WJR,","accession,",https://www.encodeproject.org/files/ENCFF929WJR/@@download/ENCFF929WJR.bed.gz,2019-11-26 15:02:43
1072,ENCODE,"ENCFF758VXS,","accession,",https://www.encodeproject.org/files/ENCFF758VXS/@@download/ENCFF758VXS.bed.gz,2019-11-26 15:02:43
1073,ENCODE,"ENCFF778BRJ,","accession,",https://www.encodeproject.org/files/ENCFF778BRJ/@@download/ENCFF778BRJ.bed.gz,2019-11-26 15:02:43
1074,ENCODE,"ENCFF337NAS,","accession,",https://www.encodeproject.org/files/ENCFF337NAS/@@download/ENCFF337NAS.bed.gz,2019-11-26 15:02:43
1075,ENCODE,"ENCFF787FBC,","accession,",https://www.encodeproject.org/files/ENCFF787FBC/@@download/ENCFF787FBC.bed.gz,2019-11-26 15:02:43
1076,ENCODE,"ENCFF717QSC,","accession,",https://www.encodeproject.org/files/ENCFF717QSC/@@download/ENCFF717QSC.bed.gz,2019-11-26 15:02:43
1077,ENCODE,"ENCFF945ILS,","accession,",https://www.encodeproject.org/files/ENCFF945ILS/@@download/ENCFF945ILS.bed.gz,2019-11-26 15:02:43
1078,ENCODE,"ENCFF523INF,","accession,",https://www.encodeproject.org/files/ENCFF523INF/@@download/ENCFF523INF.bed.gz,2019-11-26 15:02:43
1079,ENCODE,"ENCFF147XSC,","accession,",https://www.encodeproject.org/files/ENCFF147XSC/@@download/ENCFF147XSC.bed.gz,2019-11-26 15:02:43
1080,ENCODE,"ENCFF339GAX,","accession,",https://www.encodeproject.org/files/ENCFF339GAX/@@download/ENCFF339GAX.bed.gz,2019-11-26 15:02:43
1081,ENCODE,"ENCFF447LDJ,","accession,",https://www.encodeproject.org/files/ENCFF447LDJ/@@download/ENCFF447LDJ.bed.gz,2019-11-26 15:02:43
1082,ENCODE,"ENCFF227HYU,","accession,",https://www.encodeproject.org/files/ENCFF227HYU/@@download/ENCFF227HYU.bed.gz,2019-11-26 15:02:43
1083,ENCODE,"ENCFF159SOA,","accession,",https://www.encodeproject.org/files/ENCFF159SOA/@@download/ENCFF159SOA.bed.gz,2019-11-26 15:02:43
1084,ENCODE,"ENCFF620ZPK,","accession,",https://www.encodeproject.org/files/ENCFF620ZPK/@@download/ENCFF620ZPK.bed.gz,2019-11-26 15:02:43
1085,ENCODE,"ENCFF160NEE,","accession,",https://www.encodeproject.org/files/ENCFF160NEE/@@download/ENCFF160NEE.bed.gz,2019-11-26 15:02:43
1086,ENCODE,"ENCFF176BHG,","accession,",https://www.encodeproject.org/files/ENCFF176BHG/@@download/ENCFF176BHG.bed.gz,2019-11-26 15:02:43
1087,ENCODE,"ENCFF866OCE,","accession,",https://www.encodeproject.org/files/ENCFF866OCE/@@download/ENCFF866OCE.bed.gz,2019-11-26 15:02:43
1088,ENCODE,"ENCFF688ZWO,","accession,",https://www.encodeproject.org/files/ENCFF688ZWO/@@download/ENCFF688ZWO.bed.gz,2019-11-26 15:02:43
1089,ENCODE,"ENCFF758REB,","accession,",https://www.encodeproject.org/files/ENCFF758REB/@@download/ENCFF758REB.bed.gz,2019-11-26 15:02:43
1090,ENCODE,"ENCFF108XQG,","accession,",https://www.encodeproject.org/files/ENCFF108XQG/@@download/ENCFF108XQG.bed.gz,2019-11-26 15:02:43
1091,ENCODE,"ENCFF051EYR,","accession,",https://www.encodeproject.org/files/ENCFF051EYR/@@download/ENCFF051EYR.bed.gz,2019-11-26 15:02:43
1092,ENCODE,"ENCFF267DGC,","accession,",https://www.encodeproject.org/files/ENCFF267DGC/@@download/ENCFF267DGC.bed.gz,2019-11-26 15:02:43
1093,ENCODE,"ENCFF175BCP,","accession,",https://www.encodeproject.org/files/ENCFF175BCP/@@download/ENCFF175BCP.bed.gz,2019-11-26 15:02:43
1094,ENCODE,"ENCFF889NTH,","accession,",https://www.encodeproject.org/files/ENCFF889NTH/@@download/ENCFF889NTH.bed.gz,2019-11-26 15:02:43
1095,ENCODE,"ENCFF386GFZ,","accession,",https://www.encodeproject.org/files/ENCFF386GFZ/@@download/ENCFF386GFZ.bed.gz,2019-11-26 15:02:43
1096,ENCODE,"ENCFF779JBV,","accession,",https://www.encodeproject.org/files/ENCFF779JBV/@@download/ENCFF779JBV.bed.gz,2019-11-26 15:02:43
1097,ENCODE,"ENCFF484XHW,","accession,",https://www.encodeproject.org/files/ENCFF484XHW/@@download/ENCFF484XHW.bed.gz,2019-11-26 15:02:43
1098,ENCODE,"ENCFF031RMC,","accession,",https://www.encodeproject.org/files/ENCFF031RMC/@@download/ENCFF031RMC.bed.gz,2019-11-26 15:02:43
1099,ENCODE,"ENCFF272WHU,","accession,",https://www.encodeproject.org/files/ENCFF272WHU/@@download/ENCFF272WHU.bed.gz,2019-11-26 15:02:43
1100,ENCODE,"ENCFF784CGB,","accession,",https://www.encodeproject.org/files/ENCFF784CGB/@@download/ENCFF784CGB.bed.gz,2019-11-26 15:02:43
1101,ENCODE,"ENCFF371AFC,","accession,",https://www.encodeproject.org/files/ENCFF371AFC/@@download/ENCFF371AFC.bed.gz,2019-11-26 15:02:43
1102,ENCODE,"ENCFF611KEX,","accession,",https://www.encodeproject.org/files/ENCFF611KEX/@@download/ENCFF611KEX.bed.gz,2019-11-26 15:02:43
1103,ENCODE,"ENCFF359LBG,","accession,",https://www.encodeproject.org/files/ENCFF359LBG/@@download/ENCFF359LBG.bed.gz,2019-11-26 15:02:43
1104,ENCODE,"ENCFF305WVB,","accession,",https://www.encodeproject.org/files/ENCFF305WVB/@@download/ENCFF305WVB.bed.gz,2019-11-26 15:02:43
1105,ENCODE,"ENCFF679QGU,","accession,",https://www.encodeproject.org/files/ENCFF679QGU/@@download/ENCFF679QGU.bed.gz,2019-11-26 15:02:43
1106,ENCODE,"ENCFF036JUB,","accession,",https://www.encodeproject.org/files/ENCFF036JUB/@@download/ENCFF036JUB.bed.gz,2019-11-26 15:02:43
1107,ENCODE,"ENCFF025GJZ,","accession,",https://www.encodeproject.org/files/ENCFF025GJZ/@@download/ENCFF025GJZ.bed.gz,2019-11-26 15:02:43
1108,ENCODE,"ENCFF747RZI,","accession,",https://www.encodeproject.org/files/ENCFF747RZI/@@download/ENCFF747RZI.bed.gz,2019-11-26 15:02:43
1109,ENCODE,"ENCFF017TAW,","accession,",https://www.encodeproject.org/files/ENCFF017TAW/@@download/ENCFF017TAW.bed.gz,2019-11-26 15:02:43
1110,ENCODE,"ENCFF962JWU,","accession,",https://www.encodeproject.org/files/ENCFF962JWU/@@download/ENCFF962JWU.bed.gz,2019-11-26 15:02:43
1111,ENCODE,"ENCFF301HUB,","accession,",https://www.encodeproject.org/files/ENCFF301HUB/@@download/ENCFF301HUB.bed.gz,2019-11-26 15:02:43
1112,ENCODE,"ENCFF137EPX,","accession,",https://www.encodeproject.org/files/ENCFF137EPX/@@download/ENCFF137EPX.bed.gz,2019-11-26 15:02:43
1113,ENCODE,"ENCFF042VKK,","accession,",https://www.encodeproject.org/files/ENCFF042VKK/@@download/ENCFF042VKK.bed.gz,2019-11-26 15:02:43
1114,ENCODE,"ENCFF003GCY,","accession,",https://www.encodeproject.org/files/ENCFF003GCY/@@download/ENCFF003GCY.bed.gz,2019-11-26 15:02:43
1115,ENCODE,"ENCFF412ATV,","accession,",https://www.encodeproject.org/files/ENCFF412ATV/@@download/ENCFF412ATV.bed.gz,2019-11-26 15:02:43
1116,ENCODE,"ENCFF146AEB,","accession,",https://www.encodeproject.org/files/ENCFF146AEB/@@download/ENCFF146AEB.bed.gz,2019-11-26 15:02:43
1117,ENCODE,"ENCFF297IRX,","accession,",https://www.encodeproject.org/files/ENCFF297IRX/@@download/ENCFF297IRX.bed.gz,2019-11-26 15:02:43
1118,ENCODE,"ENCFF418BQS,","accession,",https://www.encodeproject.org/files/ENCFF418BQS/@@download/ENCFF418BQS.bed.gz,2019-11-26 15:02:43
1119,ENCODE,"ENCFF515ZIO,","accession,",https://www.encodeproject.org/files/ENCFF515ZIO/@@download/ENCFF515ZIO.bed.gz,2019-11-26 15:02:43
1120,ENCODE,"ENCFF286XIL,","accession,",https://www.encodeproject.org/files/ENCFF286XIL/@@download/ENCFF286XIL.bed.gz,2019-11-26 15:02:43
1121,ENCODE,"ENCFF022UVJ,","accession,",https://www.encodeproject.org/files/ENCFF022UVJ/@@download/ENCFF022UVJ.bed.gz,2019-11-26 15:02:43
1122,ENCODE,"ENCFF913HCF,","accession,",https://www.encodeproject.org/files/ENCFF913HCF/@@download/ENCFF913HCF.bed.gz,2019-11-26 15:02:43
1123,ENCODE,"ENCFF182YXK,","accession,",https://www.encodeproject.org/files/ENCFF182YXK/@@download/ENCFF182YXK.bed.gz,2019-11-26 15:02:43
1124,ENCODE,"ENCFF148PHO,","accession,",https://www.encodeproject.org/files/ENCFF148PHO/@@download/ENCFF148PHO.bed.gz,2019-11-26 15:02:43
1125,ENCODE,"ENCFF270JMS,","accession,",https://www.encodeproject.org/files/ENCFF270JMS/@@download/ENCFF270JMS.bed.gz,2019-11-26 15:02:43
1126,ENCODE,"ENCFF617TGM,","accession,",https://www.encodeproject.org/files/ENCFF617TGM/@@download/ENCFF617TGM.bed.gz,2019-11-26 15:02:43
1127,ENCODE,"ENCFF316XWU,","accession,",https://www.encodeproject.org/files/ENCFF316XWU/@@download/ENCFF316XWU.bed.gz,2019-11-26 15:02:43
1128,ENCODE,"ENCFF225UJM,","accession,",https://www.encodeproject.org/files/ENCFF225UJM/@@download/ENCFF225UJM.bed.gz,2019-11-26 15:02:43
1129,ENCODE,"ENCFF899CXH,","accession,",https://www.encodeproject.org/files/ENCFF899CXH/@@download/ENCFF899CXH.bed.gz,2019-11-26 15:02:43
1130,ENCODE,"ENCFF617LBQ,","accession,",https://www.encodeproject.org/files/ENCFF617LBQ/@@download/ENCFF617LBQ.bed.gz,2019-11-26 15:02:43
1131,ENCODE,"ENCFF024SOP,","accession,",https://www.encodeproject.org/files/ENCFF024SOP/@@download/ENCFF024SOP.bed.gz,2019-11-26 15:02:43
1132,ENCODE,"ENCFF460WME,","accession,",https://www.encodeproject.org/files/ENCFF460WME/@@download/ENCFF460WME.bed.gz,2019-11-26 15:02:43
1133,ENCODE,"ENCFF860VMW,","accession,",https://www.encodeproject.org/files/ENCFF860VMW/@@download/ENCFF860VMW.bed.gz,2019-11-26 15:02:43
1134,ENCODE,"ENCFF766PCO,","accession,",https://www.encodeproject.org/files/ENCFF766PCO/@@download/ENCFF766PCO.bed.gz,2019-11-26 15:02:43
1135,ENCODE,"ENCFF699XQF,","accession,",https://www.encodeproject.org/files/ENCFF699XQF/@@download/ENCFF699XQF.bed.gz,2019-11-26 15:02:43
1136,ENCODE,"ENCFF627DYO,","accession,",https://www.encodeproject.org/files/ENCFF627DYO/@@download/ENCFF627DYO.bed.gz,2019-11-26 15:02:43
1137,ENCODE,"ENCFF936ENC,","accession,",https://www.encodeproject.org/files/ENCFF936ENC/@@download/ENCFF936ENC.bed.gz,2019-11-26 15:02:43
1138,ENCODE,"ENCFF709TJW,","accession,",https://www.encodeproject.org/files/ENCFF709TJW/@@download/ENCFF709TJW.bed.gz,2019-11-26 15:02:43
1139,ENCODE,"ENCFF720DUQ,","accession,",https://www.encodeproject.org/files/ENCFF720DUQ/@@download/ENCFF720DUQ.bed.gz,2019-11-26 15:02:43
1140,ENCODE,"ENCFF607HSK,","accession,",https://www.encodeproject.org/files/ENCFF607HSK/@@download/ENCFF607HSK.bed.gz,2019-11-26 15:02:43
1141,ENCODE,"ENCFF994YDK,","accession,",https://www.encodeproject.org/files/ENCFF994YDK/@@download/ENCFF994YDK.bed.gz,2019-11-26 15:02:43
1142,ENCODE,"ENCFF876IKZ,","accession,",https://www.encodeproject.org/files/ENCFF876IKZ/@@download/ENCFF876IKZ.bed.gz,2019-11-26 15:02:43
1143,ENCODE,"ENCFF398ENA,","accession,",https://www.encodeproject.org/files/ENCFF398ENA/@@download/ENCFF398ENA.bed.gz,2019-11-26 15:02:43
1144,ENCODE,"ENCFF443ZJX,","accession,",https://www.encodeproject.org/files/ENCFF443ZJX/@@download/ENCFF443ZJX.bed.gz,2019-11-26 15:02:43
1145,ENCODE,"ENCFF604AQG,","accession,",https://www.encodeproject.org/files/ENCFF604AQG/@@download/ENCFF604AQG.bed.gz,2019-11-26 15:02:43
1146,ENCODE,"ENCFF609QJR,","accession,",https://www.encodeproject.org/files/ENCFF609QJR/@@download/ENCFF609QJR.bed.gz,2019-11-26 15:02:43
1147,ENCODE,"ENCFF848RML,","accession,",https://www.encodeproject.org/files/ENCFF848RML/@@download/ENCFF848RML.bed.gz,2019-11-26 15:02:43
1148,ENCODE,"ENCFF018ATG,","accession,",https://www.encodeproject.org/files/ENCFF018ATG/@@download/ENCFF018ATG.bed.gz,2019-11-26 15:02:43
1149,ENCODE,"ENCFF682RBA,","accession,",https://www.encodeproject.org/files/ENCFF682RBA/@@download/ENCFF682RBA.bed.gz,2019-11-26 15:02:43
1150,ENCODE,"ENCFF796EIB,","accession,",https://www.encodeproject.org/files/ENCFF796EIB/@@download/ENCFF796EIB.bed.gz,2019-11-26 15:02:43
1151,3D Genome Browser,,,http://promoter.bx.psu.edu/hi-c/downloads/hg38.TADs.zip,2019-11-28 17:37:47
1152,ENCODE,"ENCFF003ZFQ,","accession,",https://www.encodeproject.org/files/ENCFF003ZFQ/@@download/ENCFF003ZFQ.bed.gz,2019-11-30 09:17:58
1153,ENCODE,"ENCFF726OOO,","accession,",https://www.encodeproject.org/files/ENCFF726OOO/@@download/ENCFF726OOO.bed.gz,2019-11-30 09:17:58
1154,ENCODE,"ENCFF818LGO,","accession,",https://www.encodeproject.org/files/ENCFF818LGO/@@download/ENCFF818LGO.bed.gz,2019-11-30 09:17:58
1155,ENCODE,"ENCFF432ASC,","accession,",https://www.encodeproject.org/files/ENCFF432ASC/@@download/ENCFF432ASC.bed.gz,2019-11-30 09:17:58
1156,ENCODE,"ENCFF934IVN,","accession,",https://www.encodeproject.org/files/ENCFF934IVN/@@download/ENCFF934IVN.bed.gz,2019-11-30 09:17:58
1157,ENCODE,"ENCFF353UWP,","accession,",https://www.encodeproject.org/files/ENCFF353UWP/@@download/ENCFF353UWP.bed.gz,2019-11-30 09:17:58
1158,ENCODE,"ENCFF411RAF,","accession,",https://www.encodeproject.org/files/ENCFF411RAF/@@download/ENCFF411RAF.bed.gz,2019-11-30 09:17:58
1159,ENCODE,"ENCFF756FJF,","accession,",https://www.encodeproject.org/files/ENCFF756FJF/@@download/ENCFF756FJF.bed.gz,2019-11-30 09:17:58
1160,ENCODE,"ENCFF958EYQ,","accession,",https://www.encodeproject.org/files/ENCFF958EYQ/@@download/ENCFF958EYQ.bed.gz,2019-11-30 09:17:58
1161,ENCODE,"ENCFF444QBD,","accession,",https://www.encodeproject.org/files/ENCFF444QBD/@@download/ENCFF444QBD.bed.gz,2019-11-30 09:17:58
1162,ENCODE,"ENCFF151VHD,","accession,",https://www.encodeproject.org/files/ENCFF151VHD/@@download/ENCFF151VHD.bed.gz,2019-11-30 09:17:58
1163,ENCODE,"ENCFF382CSP,","accession,",https://www.encodeproject.org/files/ENCFF382CSP/@@download/ENCFF382CSP.bed.gz,2019-11-30 09:17:58
1164,ENCODE,"ENCFF693BTC,","accession,",https://www.encodeproject.org/files/ENCFF693BTC/@@download/ENCFF693BTC.bed.gz,2019-11-30 09:17:58
1165,ENCODE,"ENCFF048KTT,","accession,",https://www.encodeproject.org/files/ENCFF048KTT/@@download/ENCFF048KTT.bed.gz,2019-11-30 09:17:59
1166,ENCODE,"ENCFF930VZH,","accession,",https://www.encodeproject.org/files/ENCFF930VZH/@@download/ENCFF930VZH.bed.gz,2019-11-30 09:17:59
1167,ENCODE,"ENCFF874FGG,","accession,",https://www.encodeproject.org/files/ENCFF874FGG/@@download/ENCFF874FGG.bed.gz,2019-11-30 09:17:59
1168,ENCODE,"ENCFF360ZBJ,","accession,",https://www.encodeproject.org/files/ENCFF360ZBJ/@@download/ENCFF360ZBJ.bed.gz,2019-11-30 09:17:59
1169,ENCODE,"ENCFF640SCK,","accession,",https://www.encodeproject.org/files/ENCFF640SCK/@@download/ENCFF640SCK.bed.gz,2019-11-30 09:17:59
1170,ENCODE,"ENCFF104PCT,","accession,",https://www.encodeproject.org/files/ENCFF104PCT/@@download/ENCFF104PCT.bed.gz,2019-11-30 09:17:59
1171,ENCODE,"ENCFF019RYW,","accession,",https://www.encodeproject.org/files/ENCFF019RYW/@@download/ENCFF019RYW.bed.gz,2019-11-30 09:17:59
1172,ENCODE,"ENCFF923WZN,","accession,",https://www.encodeproject.org/files/ENCFF923WZN/@@download/ENCFF923WZN.bed.gz,2019-11-30 09:17:59
1173,ENCODE,"ENCFF846NTY,","accession,",https://www.encodeproject.org/files/ENCFF846NTY/@@download/ENCFF846NTY.bed.gz,2019-11-30 09:17:59
1174,ENCODE,"ENCFF508WST,","accession,",https://www.encodeproject.org/files/ENCFF508WST/@@download/ENCFF508WST.bed.gz,2019-11-30 09:17:59
1175,ENCODE,"ENCFF537WQW,","accession,",https://www.encodeproject.org/files/ENCFF537WQW/@@download/ENCFF537WQW.bed.gz,2019-11-30 09:17:59
1176,ENCODE,"ENCFF222RWB,","accession,",https://www.encodeproject.org/files/ENCFF222RWB/@@download/ENCFF222RWB.bed.gz,2019-11-30 09:17:59
1177,ENCODE,"ENCFF794UGT,","accession,",https://www.encodeproject.org/files/ENCFF794UGT/@@download/ENCFF794UGT.bed.gz,2019-11-30 09:17:59
1178,ENCODE,"ENCFF810IKU,","accession,",https://www.encodeproject.org/files/ENCFF810IKU/@@download/ENCFF810IKU.bed.gz,2019-11-30 09:17:59
1179,ENCODE,"ENCFF790ADE,","accession,",https://www.encodeproject.org/files/ENCFF790ADE/@@download/ENCFF790ADE.bed.gz,2019-11-30 09:17:59
1180,ENCODE,"ENCFF947VMR,","accession,",https://www.encodeproject.org/files/ENCFF947VMR/@@download/ENCFF947VMR.bed.gz,2019-11-30 09:17:59
1181,ENCODE,"ENCFF056UPM,","accession,",https://www.encodeproject.org/files/ENCFF056UPM/@@download/ENCFF056UPM.bed.gz,2019-11-30 09:17:59
1182,ENCODE,"ENCFF647ASE,","accession,",https://www.encodeproject.org/files/ENCFF647ASE/@@download/ENCFF647ASE.bed.gz,2019-11-30 09:17:59
1183,ENCODE,"ENCFF688ZJK,","accession,",https://www.encodeproject.org/files/ENCFF688ZJK/@@download/ENCFF688ZJK.bed.gz,2019-11-30 09:17:59
1184,ENCODE,"ENCFF481GLK,","accession,",https://www.encodeproject.org/files/ENCFF481GLK/@@download/ENCFF481GLK.bed.gz,2019-11-30 09:17:59
1185,ENCODE,"ENCFF433HXG,","accession,",https://www.encodeproject.org/files/ENCFF433HXG/@@download/ENCFF433HXG.bed.gz,2019-11-30 09:17:59
1186,ENCODE,"ENCFF494FSR,","accession,",https://www.encodeproject.org/files/ENCFF494FSR/@@download/ENCFF494FSR.bed.gz,2019-11-30 09:17:59
1187,ENCODE,"ENCFF902ITG,","accession,",https://www.encodeproject.org/files/ENCFF902ITG/@@download/ENCFF902ITG.bed.gz,2019-11-30 09:17:59
1188,ENCODE,"ENCFF756WRZ,","accession,",https://www.encodeproject.org/files/ENCFF756WRZ/@@download/ENCFF756WRZ.bed.gz,2019-11-30 09:17:59
1189,ENCODE,"ENCFF728BUK,","accession,",https://www.encodeproject.org/files/ENCFF728BUK/@@download/ENCFF728BUK.bed.gz,2019-11-30 09:17:59
1190,ENCODE,"ENCFF645LDY,","accession,",https://www.encodeproject.org/files/ENCFF645LDY/@@download/ENCFF645LDY.bed.gz,2019-11-30 09:17:59
1191,ENCODE,"ENCFF769VGF,","accession,",https://www.encodeproject.org/files/ENCFF769VGF/@@download/ENCFF769VGF.bed.gz,2019-11-30 09:17:59
1192,ENCODE,"ENCFF861JNU,","accession,",https://www.encodeproject.org/files/ENCFF861JNU/@@download/ENCFF861JNU.bed.gz,2019-11-30 09:17:59
1193,ENCODE,"ENCFF105PCA,","accession,",https://www.encodeproject.org/files/ENCFF105PCA/@@download/ENCFF105PCA.bed.gz,2019-11-30 09:17:59
1194,ENCODE,"ENCFF593NLT,","accession,",https://www.encodeproject.org/files/ENCFF593NLT/@@download/ENCFF593NLT.bed.gz,2019-11-30 09:17:59
1195,ENCODE,"ENCFF374FNH,","accession,",https://www.encodeproject.org/files/ENCFF374FNH/@@download/ENCFF374FNH.bed.gz,2019-11-30 09:17:59
1196,ENCODE,"ENCFF719DUD,","accession,",https://www.encodeproject.org/files/ENCFF719DUD/@@download/ENCFF719DUD.bed.gz,2019-11-30 09:17:59
1197,ENCODE,"ENCFF920BSN,","accession,",https://www.encodeproject.org/files/ENCFF920BSN/@@download/ENCFF920BSN.bed.gz,2019-11-30 09:17:59
1198,ENCODE,"ENCFF232LFB,","accession,",https://www.encodeproject.org/files/ENCFF232LFB/@@download/ENCFF232LFB.bed.gz,2019-11-30 09:17:59
1199,ENCODE,"ENCFF681QGZ,","accession,",https://www.encodeproject.org/files/ENCFF681QGZ/@@download/ENCFF681QGZ.bed.gz,2019-11-30 09:17:59
1200,ENCODE,"ENCFF162DKL,","accession,",https://www.encodeproject.org/files/ENCFF162DKL/@@download/ENCFF162DKL.bed.gz,2019-11-30 09:17:59
